bill_id,visit_id,insureprov_id,owner_id,duedate,billamount,remainderdue
779,870,,,1/9/06,466.63,0
780,871,,,1/9/06,234.41,0
781,873,,,1/10/06,183.87,0
782,874,,,1/10/06,411.67,0
783,875,,,1/10/06,104.96,0
784,876,,,1/10/06,137.5,0
785,877,,,1/11/06,253.03,0
786,878,,,1/11/06,872.39,0
787,880,,,1/11/06,253.53,0
788,883,,,1/12/06,298.87,0
789,884,,,1/12/06,115.9,0
790,885,,,1/13/06,342.6,0
791,886,,,1/13/06,501.64,0
792,887,,,1/13/06,455.68,0
793,888,,,1/13/06,571.88,0
794,889,,,1/14/06,213.56,0
795,891,,,1/14/06,860.79,0
796,892,,,1/14/06,569.56,0
797,894,,,1/15/06,266.57,0
798,896,,,1/15/06,741.1,0
799,897,,,1/16/06,337.43,0
800,898,,,1/16/06,329.11,0
801,899,,,1/16/06,132.15,0
802,900,,,1/16/06,761.37,0
803,901,,,1/17/06,737.69,0
804,902,,,1/17/06,189.35,0
805,903,,,1/17/06,435.73,0
806,904,,,1/17/06,557.57,0
807,905,,,1/18/06,852.01,0
808,906,,,1/18/06,164.58,0
809,907,,,1/18/06,355.08,0
810,908,,,1/18/06,859.31,0
811,909,,,1/19/06,160.18,0
812,910,,,1/19/06,638.76,0
813,911,,,1/19/06,100.08,0
814,912,,,1/19/06,638.72,0
815,913,,,1/20/06,360.01,0
816,914,,,1/20/06,155.6,0
817,915,,,1/20/06,769.17,0
818,916,,,1/20/06,550.5,0
819,917,,,1/21/06,482.5,0
820,918,,,1/21/06,393.2,0
821,919,,,1/21/06,154.35,0
822,920,,,1/21/06,449.19,0
823,921,,,1/22/06,229.02,0
824,922,,,1/22/06,176.27,0
825,923,,,1/22/06,535.13,0
826,924,,,1/22/06,692.74,0
827,926,,,1/23/06,261.29,0
828,927,,,1/23/06,868.08,0
829,928,,,1/23/06,846.59,0
830,929,,,1/24/06,120.34,0
831,930,,,1/24/06,689.3,0
832,931,,,1/24/06,652.2,0
833,932,,,1/24/06,446.25,0
834,933,,,1/25/06,689.57,0
835,934,,,1/25/06,784.24,0
836,935,,,1/25/06,134.15,0
837,936,,,1/25/06,897.64,0
838,937,,,1/26/06,218.46,0
839,938,,,1/26/06,1.58,0
840,939,,,1/26/06,682.93,0
841,940,,,1/26/06,390.98,0
842,941,,,1/27/06,193.51,0
843,942,,,1/27/06,592.04,0
844,943,,,1/27/06,40.36,0
845,944,,,1/27/06,80.69,0
846,945,,,1/28/06,628.59,0
847,946,,,1/28/06,879.67,0
848,949,,,1/29/06,526.51,0
849,950,,,1/29/06,155.03,0
850,953,,,1/30/06,118.83,0
851,954,,,1/30/06,737.39,0
852,955,,,1/30/06,391.79,0
853,957,,,1/31/06,121.78,0
854,958,,,1/31/06,895.24,0
855,959,,,1/31/06,161.48,0
856,960,,,1/31/06,418.45,0
857,961,,,2/1/06,38.1,0
858,962,,,2/1/06,768.74,0
859,963,,,2/1/06,565.82,0
860,964,,,2/1/06,407.13,0
861,965,,,2/2/06,25.44,0
862,966,,,2/2/06,465.3,0
863,967,,,2/2/06,832.42,0
864,968,,,2/2/06,406.86,0
865,969,,,2/3/06,646.03,0
866,970,,,2/3/06,502.54,0
867,971,,,2/3/06,135.12,0
868,972,,,2/3/06,246.16,0
869,973,,,2/4/06,852.96,0
870,974,,,2/4/06,379.06,0
871,976,,,2/4/06,672,0
872,978,,,2/5/06,177.47,0
873,979,,,2/5/06,732.21,0
874,981,,,2/6/06,565.52,0
875,983,,,2/6/06,26.09,0
876,984,,,2/6/06,10.91,0
877,985,,,2/7/06,890.47,0
878,986,,,2/7/06,527.58,0
879,987,,,2/7/06,351.21,0
880,988,,,2/7/06,474.54,0
881,989,,,2/8/06,613.86,0
882,990,,,2/8/06,525.62,0
883,991,,,2/8/06,680.01,0
884,992,,,2/8/06,680.39,0
885,993,,,2/9/06,595.82,0
886,994,,,2/9/06,443.95,0
887,995,,,2/9/06,764.67,0
888,996,,,2/9/06,215.12,0
889,997,,,2/10/06,473.09,0
890,998,,,2/10/06,231.64,0
891,999,,,2/10/06,506.98,0
892,1000,,,2/10/06,665.86,0
893,1001,,,2/11/06,144.63,0
894,1002,,,2/11/06,468.77,0
895,1003,,,2/11/06,146.68,0
896,1004,,,2/11/06,410.81,0
897,1006,,,2/12/06,737.46,0
898,1008,,,2/12/06,600.93,0
899,1009,,,2/13/06,358.7,0
900,1010,,,2/13/06,21.61,0
901,1011,,,2/13/06,4.23,0
902,1012,,,2/13/06,491.66,0
903,1013,,,2/14/06,479.99,0
904,1014,,,2/14/06,443.34,0
905,1015,,,2/14/06,870.42,0
906,1016,,,2/14/06,193.36,0
907,1017,,,2/15/06,330.78,0
908,1018,,,2/15/06,130.63,0
909,1019,,,2/15/06,822.89,0
910,1020,,,2/15/06,388.39,0
911,1021,,,2/16/06,481.03,0
912,1022,,,2/16/06,343.81,0
913,1023,,,2/16/06,95.53,0
914,1024,,,2/16/06,656.33,0
915,1026,,,2/17/06,98.49,0
916,1027,,,2/17/06,679.48,0
917,1028,,,2/17/06,794.56,0
918,1029,,,2/18/06,549.44,0
919,1030,,,2/18/06,610.93,0
920,1031,,,2/18/06,165.89,0
921,1032,,,2/18/06,804.29,0
922,1033,,,2/19/06,791.65,0
923,1034,,,2/19/06,151.31,0
924,1035,,,2/19/06,763.32,0
925,1036,,,2/19/06,131.05,0
926,1037,,,2/20/06,621.71,0
927,1038,,,2/20/06,789.19,0
928,1040,,,2/20/06,801.34,0
929,1041,,,2/21/06,547.13,0
930,1042,,,2/21/06,400.64,0
931,1043,,,2/21/06,327.7,0
932,1044,,,2/21/06,264.64,0
933,1045,,,2/22/06,356.25,0
934,1046,,,2/22/06,425.86,0
935,1047,,,2/22/06,256.65,0
936,1048,,,2/22/06,34.21,0
937,1049,,,2/23/06,28.32,0
938,1050,,,2/23/06,828.32,0
939,1051,,,2/23/06,433.31,0
940,1052,,,2/23/06,554.47,0
941,1053,,,2/24/06,517.92,0
942,1054,,,2/24/06,654.73,0
943,1055,,,2/24/06,666.19,0
944,1056,,,2/24/06,857.33,0
945,1058,,,2/25/06,89.39,0
946,1059,,,2/25/06,882.45,0
947,1060,,,2/25/06,487.76,0
948,1061,,,2/26/06,588.86,0
949,1062,,,2/26/06,275.62,0
950,1063,,,2/26/06,817.14,0
951,1064,,,2/26/06,158.82,0
952,1065,,,2/27/06,786.2,0
953,1069,,,2/28/06,579.12,0
954,1070,,,2/28/06,355.17,0
955,1071,,,2/28/06,603.96,0
956,1073,,,3/1/06,402.43,0
957,1074,,,3/1/06,592.75,0
958,1075,,,3/1/06,146.36,0
959,1076,,,3/1/06,631.1,0
960,1077,,,3/2/06,478.66,0
961,1078,,,3/2/06,710.12,0
962,1079,,,3/2/06,680.34,0
963,1080,,,3/2/06,730.29,0
964,1081,,,3/3/06,158.17,0
965,1082,,,3/3/06,231.6,0
966,1083,,,3/3/06,208.15,0
967,1084,,,3/3/06,617.73,0
968,1085,,,3/4/06,296.99,0
969,1086,,,3/4/06,302.12,0
970,1087,,,3/4/06,162.24,0
971,1088,,,3/4/06,476.47,0
972,1089,,,3/5/06,455.12,0
973,1090,,,3/5/06,531.68,0
974,1091,,,3/5/06,512.17,0
975,1092,,,3/5/06,380.55,0
976,1093,,,3/6/06,150.02,0
977,1094,,,3/6/06,314.67,0
978,1095,,,3/6/06,288.5,0
979,1096,,,3/6/06,277.71,0
980,1097,,,3/7/06,739.26,0
981,1098,,,3/7/06,18.81,0
982,1099,,,3/7/06,12.89,0
983,1100,,,3/7/06,762.6,0
984,1101,,,3/8/06,197.4,0
985,1102,,,3/8/06,17.27,0
986,1103,,,3/8/06,215.27,0
987,1104,,,3/8/06,419.06,0
988,1105,,,3/9/06,375.2,0
989,1106,,,3/9/06,242.89,0
990,1107,,,3/9/06,398.91,0
991,1108,,,3/9/06,99.02,0
992,1109,,,3/10/06,299.29,0
993,1110,,,3/10/06,87.33,0
994,1111,,,3/10/06,503.77,0
995,1112,,,3/10/06,180.8,0
996,1113,,,3/11/06,823.78,0
997,1114,,,3/11/06,188.09,0
998,1116,,,3/11/06,266.72,0
999,1117,,,3/12/06,288.32,0
1000,1118,,,3/12/06,803.15,0
1001,1120,,,3/12/06,214.56,0
1002,1121,,,3/13/06,547.05,0
1003,1123,,,3/13/06,75.39,0
1004,1124,,,3/13/06,261.79,0
1005,1125,,,3/14/06,315.73,0
1006,1126,,,3/14/06,301.74,0
1007,1128,,,3/14/06,836.17,0
1008,1129,,,3/15/06,765.23,0
1009,1130,,,3/15/06,100.72,0
1010,1131,,,3/15/06,169.97,0
1011,1133,,,3/16/06,525.16,0
1012,1135,,,3/16/06,0.72,0
1013,1136,,,3/16/06,789.19,0
1014,1137,,,3/17/06,375.76,0
1015,1138,,,3/17/06,759.7,0
1016,1139,,,3/17/06,589.11,0
1017,1140,,,3/17/06,344.13,0
1018,1141,,,3/18/06,792.44,0
1019,1142,,,3/18/06,249.93,0
1020,1143,,,3/18/06,107.73,0
1021,1144,,,3/18/06,130,0
1022,1145,,,3/19/06,506.88,0
1023,1146,,,3/19/06,732.07,0
1024,1147,,,3/19/06,333.51,0
1025,1148,,,3/19/06,846.07,0
1026,1149,,,3/20/06,683.65,0
1027,1150,,,3/20/06,521.07,0
1028,1151,,,3/20/06,653.77,0
1029,1152,,,3/20/06,753.94,0
1030,1153,,,3/21/06,850.72,0
1031,1154,,,3/21/06,775.69,0
1032,1155,,,3/21/06,772.18,0
1033,1157,,,3/22/06,569.87,0
1034,1158,,,3/22/06,139.7,0
1035,1159,,,3/22/06,790.81,0
1036,1160,,,3/22/06,668.22,0
1037,1161,,,3/23/06,488.36,0
1038,1162,,,3/23/06,409.1,0
1039,1163,,,3/23/06,474.15,0
1040,1164,,,3/23/06,846.54,0
1041,1165,,,3/24/06,449.51,0
1042,1166,,,3/24/06,136.51,0
1043,1167,,,3/24/06,577.03,0
1044,1168,,,3/24/06,381.05,0
1045,1169,,,3/25/06,812.14,0
1046,1170,,,3/25/06,344.12,0
1047,1171,,,3/25/06,251.82,0
1048,1172,,,3/25/06,602.14,0
1049,1173,,,3/26/06,512.99,0
1050,1174,,,3/26/06,768.71,0
1051,1177,,,3/27/06,841.72,0
1052,1178,,,3/27/06,290.76,0
1053,1179,,,3/27/06,407.63,0
1054,1180,,,3/27/06,371.91,0
1055,1182,,,3/28/06,677.27,0
1056,1183,,,3/28/06,606.29,0
1057,1184,,,3/28/06,420.59,0
1058,1185,,,3/29/06,434.34,0
1059,1186,,,3/29/06,230.5,0
1060,1187,,,3/29/06,733.55,0
1061,1188,,,3/29/06,107.71,0
1062,1189,,,3/30/06,638.55,0
1063,1190,,,3/30/06,240.43,0
1064,1191,,,3/30/06,235.53,0
1065,1192,,,3/30/06,808.25,0
1066,1193,,,3/31/06,636.41,0
1067,1194,,,3/31/06,53.21,0
1068,1195,,,3/31/06,392.61,0
1069,1196,,,3/31/06,399.27,0
1070,1198,,,4/1/06,579.71,0
1071,1199,,,4/1/06,178.37,0
1072,1200,,,4/1/06,708.84,0
1073,1201,,,4/2/06,446.74,0
1074,1202,,,4/2/06,311.31,0
1075,1203,,,4/2/06,399.5,0
1076,1204,,,4/2/06,421.01,0
1077,1205,,,4/3/06,138.57,0
1078,1206,,,4/3/06,38.75,0
1079,1208,,,4/3/06,352.57,0
1080,1210,,,4/4/06,313.33,0
1081,1211,,,4/4/06,745.92,0
1082,1212,,,4/4/06,784.91,0
1083,1213,,,4/5/06,468.57,0
1084,1214,,,4/5/06,262.42,0
1085,1215,,,4/5/06,473.23,0
1086,1216,,,4/5/06,165.45,0
1087,1218,,,4/6/06,805.56,0
1088,1219,,,4/6/06,226.12,0
1089,1220,,,4/6/06,603.84,0
1090,1221,,,4/7/06,806.96,0
1091,1222,,,4/7/06,720.06,0
1092,1223,,,4/7/06,667.69,0
1093,1224,,,4/7/06,38.27,0
1094,1226,,,4/8/06,869.38,0
1095,1227,,,4/8/06,173.88,0
1096,1228,,,4/8/06,27.78,0
1097,1229,,,4/9/06,183.57,0
1098,1230,,,4/9/06,288.56,0
1099,1231,,,4/9/06,326.47,0
1100,1233,,,4/10/06,220.13,0
1101,1234,,,4/10/06,866.65,0
1102,1235,,,4/10/06,747.77,0
1103,1236,,,4/10/06,393.05,0
1104,1237,,,4/11/06,882.3,0
1105,1238,,,4/11/06,249.72,0
1106,1239,,,4/11/06,144.26,0
1107,1240,,,4/11/06,665.57,0
1108,1241,,,4/12/06,618.83,0
1109,1242,,,4/12/06,350.35,0
1110,1244,,,4/12/06,437.24,0
1111,1245,,,4/13/06,32.05,0
1112,1246,,,4/13/06,848.26,0
1113,1247,,,4/13/06,834.9,0
1114,1248,,,4/13/06,751.6,0
1115,1249,,,4/14/06,752.14,0
1116,1250,,,4/14/06,829.34,0
1117,1252,,,4/14/06,187.03,0
1118,1253,,,4/15/06,425.68,0
1119,1254,,,4/15/06,850.22,0
1120,1255,,,4/15/06,548.18,0
1121,1257,,,4/16/06,726.54,0
1122,1258,,,4/16/06,751.77,0
1123,1259,,,4/16/06,714.73,0
1124,1260,,,4/16/06,375.66,0
1125,1261,,,4/17/06,280.75,0
1126,1262,,,4/17/06,601.14,0
1127,1263,,,4/17/06,91.44,0
1128,1265,,,4/18/06,382.46,0
1129,1266,,,4/18/06,755.77,0
1130,1267,,,4/18/06,486.09,0
1131,1268,,,4/18/06,364.11,0
1132,1269,,,4/19/06,548.88,0
1133,1270,,,4/19/06,717.06,0
1134,1272,,,4/19/06,521.77,0
1135,1273,,,4/20/06,412.7,0
1136,1274,,,4/20/06,299.89,0
1137,1275,,,4/20/06,406.37,0
1138,1276,,,4/20/06,525.84,0
1139,1277,,,4/21/06,872.1,0
1140,1278,,,4/21/06,769.99,0
1141,1279,,,4/21/06,887.47,0
1142,1280,,,4/21/06,508.45,0
1143,1281,,,4/22/06,314.37,0
1144,1282,,,4/22/06,729.67,0
1145,1283,,,4/22/06,798.82,0
1146,1284,,,4/22/06,731.32,0
1147,1285,,,4/23/06,437.81,0
1148,1286,,,4/23/06,471.25,0
1149,1287,,,4/23/06,177.1,0
1150,1288,,,4/23/06,820.68,0
1151,1289,,,4/24/06,886.19,0
1152,1290,,,4/24/06,607.33,0
1153,1291,,,4/24/06,787.13,0
1154,1292,,,4/24/06,272.6,0
1155,1293,,,4/25/06,834.37,0
1156,1294,,,4/25/06,740.78,0
1157,1295,,,4/25/06,829.52,0
1158,1296,,,4/25/06,662.14,0
1159,1297,,,4/26/06,701.76,0
1160,1298,,,4/26/06,278.53,0
1161,1299,,,4/26/06,694.01,0
1162,1300,,,4/26/06,621.49,0
1163,1301,,,4/27/06,179.83,0
1164,1302,,,4/27/06,80.7,0
1165,1303,,,4/27/06,864.19,0
1166,1304,,,4/27/06,721.18,0
1167,1305,,,4/28/06,371.75,0
1168,1306,,,4/28/06,651.46,0
1169,1307,,,4/28/06,72.87,0
1170,1308,,,4/28/06,797.31,0
1171,1309,,,4/29/06,628.33,0
1172,1310,,,4/29/06,516.48,0
1173,1311,,,4/29/06,258.81,0
1174,1312,,,4/29/06,468.71,0
1175,1313,,,4/30/06,688.15,0
1176,1314,,,4/30/06,79.14,0
1177,1315,,,4/30/06,741.28,0
1178,1316,,,4/30/06,336.52,0
1179,1317,,,5/1/06,332.42,0
1180,1318,,,5/1/06,535.55,0
1181,1320,,,5/1/06,77.04,0
1182,1321,,,5/2/06,38.44,0
1183,1322,,,5/2/06,338.84,0
1184,1323,,,5/2/06,726.81,0
1185,1324,,,5/2/06,746.37,0
1186,1325,,,5/3/06,719.95,0
1187,1326,,,5/3/06,337.55,0
1188,1328,,,5/3/06,736.25,0
1189,1330,,,5/4/06,221.89,0
1190,1332,,,5/4/06,447.09,0
1191,1333,,,5/5/06,58.68,0
1192,1334,,,5/5/06,203.89,0
1193,1335,,,5/5/06,17.01,0
1194,1336,,,5/5/06,670.05,0
1195,1338,,,5/6/06,282.35,0
1196,1339,,,5/6/06,461.51,0
1197,1340,,,5/6/06,482.63,0
1198,1341,,,5/7/06,739.01,0
1199,1342,,,5/7/06,756.6,0
1200,1343,,,5/7/06,116.3,0
1201,1344,,,5/7/06,848.09,0
1202,1345,,,5/8/06,322.83,0
1203,1346,,,5/8/06,333.2,0
1204,1347,,,5/8/06,4.07,0
1205,1348,,,5/8/06,210.89,0
1206,1349,,,5/9/06,292.55,0
1207,1350,,,5/9/06,38.09,0
1208,1351,,,5/9/06,175.59,0
1209,1352,,,5/9/06,326.18,0
1210,1353,,,5/10/06,681.93,0
1211,1354,,,5/10/06,86.49,0
1212,1355,,,5/10/06,21.19,0
1213,1356,,,5/10/06,492.62,0
1214,1357,,,5/11/06,186.1,0
1215,1358,,,5/11/06,33.76,0
1216,1359,,,5/11/06,507.07,0
1217,1360,,,5/11/06,894.08,0
1218,1361,,,5/12/06,742.15,0
1219,1362,,,5/12/06,444.63,0
1220,1364,,,5/12/06,433.54,0
1221,1366,,,5/13/06,122.49,0
1222,1367,,,5/13/06,106.65,0
1223,1368,,,5/13/06,748.89,0
1224,1369,,,5/14/06,473.35,0
1225,1370,,,5/14/06,167.31,0
1226,1371,,,5/14/06,603.49,0
1227,1372,,,5/14/06,850.06,0
1228,1373,,,5/15/06,648.28,0
1229,1374,,,5/15/06,20.02,0
1230,1375,,,5/15/06,891.54,0
1231,1376,,,5/15/06,438.9,0
1232,1377,,,5/16/06,354.14,0
1233,1378,,,5/16/06,77.62,0
1234,1379,,,5/16/06,448.95,0
1235,1381,,,5/17/06,242.2,0
1236,1382,,,5/17/06,203.19,0
1237,1383,,,5/17/06,520.4,0
1238,1384,,,5/17/06,605.69,0
1239,1385,,,5/18/06,555.4,0
1240,1386,,,5/18/06,459.95,0
1241,1387,,,5/18/06,186.63,0
1242,1388,,,5/18/06,93.07,0
1243,1389,,,5/19/06,209.94,0
1244,1391,,,5/19/06,343.45,0
1245,1392,,,5/19/06,553.63,0
1246,1393,,,5/20/06,310.2,0
1247,1394,,,5/20/06,560.93,0
1248,1395,,,5/20/06,716.07,0
1249,1396,,,5/20/06,38.82,0
1250,1397,,,5/21/06,814.21,0
1251,1398,,,5/21/06,369.92,0
1252,1399,,,5/21/06,747.68,0
1253,1400,,,5/21/06,229.52,0
1254,1401,,,5/22/06,697.97,0
1255,1402,,,5/22/06,759.51,0
1256,1404,,,5/22/06,639.72,0
1257,1405,,,5/23/06,125.26,0
1258,1406,,,5/23/06,440.81,0
1259,1407,,,5/23/06,728.21,0
1260,1408,,,5/23/06,661.6,0
1261,1409,,,5/24/06,332.21,0
1262,1410,,,5/24/06,606.37,0
1263,1411,,,5/24/06,730.67,0
1264,1412,,,5/24/06,72.25,0
1265,1413,,,5/25/06,33.32,0
1266,1414,,,5/25/06,71.22,0
1267,1415,,,5/25/06,278.34,0
1268,1416,,,5/25/06,221.24,0
1269,1417,,,5/26/06,353.13,0
1270,1419,,,5/26/06,403.15,0
1271,1420,,,5/26/06,350.24,0
1272,1421,,,5/27/06,624.21,0
1273,1422,,,5/27/06,626.6,0
1274,1423,,,5/27/06,243.56,0
1275,1424,,,5/27/06,490.38,0
1276,1425,,,5/28/06,896.42,0
1277,1427,,,5/28/06,744.95,0
1278,1428,,,5/28/06,76.11,0
1279,1429,,,5/29/06,317.8,0
1280,1430,,,5/29/06,829.65,0
1281,1431,,,5/29/06,526.53,0
1282,1432,,,5/29/06,899.69,0
1283,1433,,,5/30/06,793.81,0
1284,1434,,,5/30/06,205.47,0
1285,1435,,,5/30/06,570.13,0
1286,1436,,,5/30/06,495.32,0
1287,1438,,,5/31/06,275.71,0
1288,1439,,,5/31/06,524.99,0
1289,1441,,,6/1/06,891.94,0
1290,1442,,,6/1/06,776.81,0
1291,1443,,,6/1/06,426.29,0
1292,1444,,,6/1/06,464.3,0
1293,1445,,,6/2/06,112.4,0
1294,1446,,,6/2/06,726.89,0
1295,1447,,,6/2/06,481.65,0
1296,1448,,,6/2/06,143.68,0
1297,1449,,,6/3/06,217.33,0
1298,1450,,,6/3/06,437.15,0
1299,1451,,,6/3/06,16.19,0
1300,1453,,,6/4/06,862.26,0
1301,1454,,,6/4/06,774.32,0
1302,1455,,,6/4/06,368.47,0
1303,1457,,,6/5/06,210.4,0
1304,1458,,,6/5/06,524.86,0
1305,1459,,,6/5/06,47.96,0
1306,1460,,,6/5/06,877.54,0
1307,1462,,,6/6/06,784.15,0
1308,1463,,,6/6/06,263.78,0
1309,1464,,,6/6/06,35.93,0
1310,1465,,,6/7/06,858.85,0
1311,1466,,,6/7/06,205.9,0
1312,1467,,,6/7/06,355.46,0
1313,1468,,,6/7/06,858.24,0
1314,1469,,,6/8/06,226.81,0
1315,1470,,,6/8/06,632.24,0
1316,1471,,,6/8/06,634.9,0
1317,1472,,,6/8/06,435.19,0
1318,1473,,,6/9/06,58.21,0
1319,1474,,,6/9/06,533.92,0
1320,1475,,,6/9/06,74.26,0
1321,1476,,,6/9/06,560.56,0
1322,1477,,,6/10/06,615.02,0
1323,1478,,,6/10/06,586.68,0
1324,1479,,,6/10/06,120.17,0
1325,1480,,,6/10/06,46,0
1326,1481,,,6/11/06,845.71,0
1327,1482,,,6/11/06,716.41,0
1328,1483,,,6/11/06,337.14,0
1329,1484,,,6/11/06,427.06,0
1330,1485,,,6/12/06,365.59,0
1331,1486,,,6/12/06,263.89,0
1332,1487,,,6/12/06,485.53,0
1333,1488,,,6/12/06,758.23,0
1334,1489,,,6/13/06,45.26,0
1335,1490,,,6/13/06,257.63,0
1336,1492,,,6/13/06,763.71,0
1337,1493,,,6/14/06,170.2,0
1338,1494,,,6/14/06,863.48,0
1339,1495,,,6/14/06,256.78,0
1340,1496,,,6/14/06,874.02,0
1341,1497,,,6/15/06,885.76,0
1342,1498,,,6/15/06,230.59,0
1343,1499,,,6/15/06,281.18,0
1344,1500,,,6/15/06,215.17,0
1345,1501,,,6/16/06,659.59,0
1346,1502,,,6/16/06,482.27,0
1347,1503,,,6/16/06,584.81,0
1348,1505,,,6/17/06,859.55,0
1349,1506,,,6/17/06,605.38,0
1350,1507,,,6/17/06,761.4,0
1351,1508,,,6/17/06,131.48,0
1352,1509,,,6/18/06,684.35,0
1353,1510,,,6/18/06,825.79,0
1354,1511,,,6/18/06,621.96,0
1355,1512,,,6/18/06,379.99,0
1356,1513,,,6/19/06,78.75,0
1357,1514,,,6/19/06,173.7,0
1358,1515,,,6/19/06,84.59,0
1359,1516,,,6/19/06,629.62,0
1360,1517,,,6/20/06,214.66,0
1361,1518,,,6/20/06,36.2,0
1362,1519,,,6/20/06,448.6,0
1363,1520,,,6/20/06,586.71,0
1364,1521,,,6/21/06,457.75,0
1365,1522,,,6/21/06,327.89,0
1366,1523,,,6/21/06,587.62,0
1367,1524,,,6/21/06,555.77,0
1368,1525,,,6/22/06,571.38,0
1369,1526,,,6/22/06,282.24,0
1370,1527,,,6/22/06,553.92,0
1371,1528,,,6/22/06,325.65,0
1372,1530,,,6/23/06,489.95,0
1373,1531,,,6/23/06,429.74,0
1374,1532,,,6/23/06,23.92,0
1375,1533,,,6/24/06,149.9,0
1376,1534,,,6/24/06,412.38,0
1377,1535,,,6/24/06,743.94,0
1378,1536,,,6/24/06,814.08,0
1379,1537,,,6/25/06,62.54,0
1380,1538,,,6/25/06,831.18,0
1381,1539,,,6/25/06,171,0
1382,1540,,,6/25/06,486.78,0
1383,1541,,,6/26/06,2.03,0
1384,1542,,,6/26/06,848.82,0
1385,1543,,,6/26/06,63.03,0
1386,1544,,,6/26/06,888.46,0
1387,1545,,,6/27/06,422.98,0
1388,1546,,,6/27/06,462.74,0
1389,1547,,,6/27/06,442.92,0
1390,1548,,,6/27/06,721.07,0
1391,1549,,,6/28/06,143.09,0
1392,1550,,,6/28/06,15.36,0
1393,1551,,,6/28/06,471.83,0
1394,1552,,,6/28/06,711.43,0
1395,1554,,,6/29/06,421.61,0
1396,1556,,,6/29/06,688.27,0
1397,1557,,,6/30/06,639.53,0
1398,1558,,,6/30/06,775.73,0
1399,1559,,,6/30/06,82.25,0
1400,1560,,,6/30/06,370.03,0
1401,1561,,,7/1/06,9.77,0
1402,1562,,,7/1/06,226.39,0
1403,1563,,,7/1/06,842.34,0
1404,1564,,,7/1/06,473.4,0
1405,1565,,,7/2/06,775.13,0
1406,1566,,,7/2/06,523.11,0
1407,1567,,,7/2/06,651.12,0
1408,1569,,,7/3/06,124.34,0
1409,1570,,,7/3/06,103.47,0
1410,1571,,,7/3/06,83.71,0
1411,1572,,,7/3/06,855.72,0
1412,1573,,,7/4/06,841.48,0
1413,1574,,,7/4/06,0.1,0
1414,1575,,,7/4/06,302.42,0
1415,1576,,,7/4/06,717.73,0
1416,1577,,,7/5/06,73.78,0
1417,1578,,,7/5/06,760.76,0
1418,1579,,,7/5/06,338.34,0
1419,1580,,,7/5/06,180.97,0
1420,1581,,,7/6/06,191.18,0
1421,1582,,,7/6/06,232.32,0
1422,1583,,,7/6/06,408.48,0
1423,1584,,,7/6/06,77.23,0
1424,1585,,,7/7/06,718.58,0
1425,1586,,,7/7/06,845.79,0
1426,1587,,,7/7/06,778.5,0
1427,1588,,,7/7/06,118.42,0
1428,1590,,,7/8/06,889.82,0
1429,1591,,,7/8/06,137.34,0
1430,1592,,,7/8/06,40.38,0
1431,1593,,,7/9/06,588.13,0
1432,1594,,,7/9/06,800.72,0
1433,1596,,,7/9/06,727.08,0
1434,1597,,,7/10/06,332.72,0
1435,1599,,,7/10/06,847.99,0
1436,1600,,,7/10/06,515.66,0
1437,1601,,,7/11/06,41.54,0
1438,1602,,,7/11/06,737.12,0
1439,1603,,,7/11/06,475.59,0
1440,1604,,,7/11/06,657.44,0
1441,1605,,,7/12/06,803.38,0
1442,1606,,,7/12/06,443.11,0
1443,1607,,,7/12/06,354.38,0
1444,1608,,,7/12/06,862.3,0
1445,1609,,,7/13/06,208.8,0
1446,1610,,,7/13/06,534,0
1447,1611,,,7/13/06,551.32,0
1448,1612,,,7/13/06,58.61,0
1449,1613,,,7/14/06,211.48,0
1450,1614,,,7/14/06,884.66,0
1451,1615,,,7/14/06,567.77,0
1452,1616,,,7/14/06,308.59,0
1453,1617,,,7/15/06,525.26,0
1454,1618,,,7/15/06,402.79,0
1455,1619,,,7/15/06,501.51,0
1456,1620,,,7/15/06,363.98,0
1457,1622,,,7/16/06,56.41,0
1458,1623,,,7/16/06,809.92,0
1459,1625,,,7/17/06,490.02,0
1460,1626,,,7/17/06,29.89,0
1461,1628,,,7/17/06,184.18,0
1462,1629,,,7/18/06,33.98,0
1463,1630,,,7/18/06,371.88,0
1464,1631,,,7/18/06,684.2,0
1465,1632,,,7/18/06,414.5,0
1466,1634,,,7/19/06,270.37,0
1467,1635,,,7/19/06,737,0
1468,1636,,,7/19/06,760.17,0
1469,1637,,,7/20/06,860.5,0
1470,1638,,,7/20/06,141.01,0
1471,1639,,,7/20/06,324.75,0
1472,1640,,,7/20/06,255.01,0
1473,1642,,,7/21/06,832.96,0
1474,1643,,,7/21/06,882.1,0
1475,1644,,,7/21/06,572.02,0
1476,1645,,,7/22/06,314.81,0
1477,1647,,,7/22/06,394.33,0
1478,1648,,,7/22/06,895.2,0
1479,1649,,,7/23/06,445.73,0
1480,1651,,,7/23/06,216.22,0
1481,1652,,,7/23/06,761.69,0
1482,1653,,,7/24/06,781.94,0
1483,1654,,,7/24/06,575.04,0
1484,1655,,,7/24/06,65.05,0
1485,1656,,,7/24/06,519.6,0
1486,1657,,,7/25/06,547.36,0
1487,1658,,,7/25/06,893.43,0
1488,1659,,,7/25/06,727.6,0
1489,1660,,,7/25/06,173.78,0
1490,1661,,,7/26/06,302.92,0
1491,1662,,,7/26/06,452.06,0
1492,1663,,,7/26/06,590.6,0
1493,1664,,,7/26/06,165.9,0
